Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0023,2,coyote,CAFA,1,20241020,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0024,2,coyote,CAFA,1,20241020,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0031,1,coyote,CAFA,1,20241022,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0034,3,coyote,CAFA,1,20241022,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0035,3,coyote,CAFA,1,20241022,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0036,3,coyote,CAFA,1,20241022,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0037,3,coyote,CAFA,1,20241023,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0038,3,coyote,CAFA,1,20241023,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0039,3,coyote,CAFA,1,20241023,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0040,3,coyote,CAFA,1,20241023,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0041,3,coyote,CAFA,1,20241023,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0043,3,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0044,3,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0045,3,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0046,1,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0049,3,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0050,3,coyote,CAFA,1,20241024,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0052,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0053,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0054,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0055,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0056,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0057,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0058,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0059,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0061,3,coyote,CAFA,2,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0062,3,coyote,CAFA,3,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0063,3,coyote,CAFA,2,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0064,2,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0066,3,coyote,CAFA,1,20241025,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0067,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0068,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0069,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0070,2,squirrel,SCIU,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0071,3,squirrel,SCIU,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0072,3,squirrel,SCIU,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0073,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0074,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0076,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0077,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0078,3,coyote,CAFA,1,20241026,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0085,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0087,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0088,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0089,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0091,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0092,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0093,3,coyote,CAFA,2,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0094,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0095,3,coyote,CAFA,1,20241027,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0097,3,coyote,CAFA,1,20241028,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0098,3,coyote,CAFA,1,20241028,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0100,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0102,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0103,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0104,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0105,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0106,2,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0107,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0108,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0109,1,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0110,2,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0111,2,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0112,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0115,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0116,2,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0117,3,coyote,CAFA,2,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0118,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0119,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0121,3,coyote,CAFA,1,20241029,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0124,1,coyote,CAFA,1,20241030,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0125,3,coyote,CAFA,1,20241030,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0126,3,coyote,CAFA,1,20241030,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0127,1,stork,#N/A,1,20241030,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0128,1,stork,#N/A,1,20241030,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0133,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0134,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0135,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0136,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0137,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0138,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0139,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0140,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0141,3,coyote,CAFA,1,20241031,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0142,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0143,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0144,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0145,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0146,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0148,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0149,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0151,1,stork,#N/A,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0152,1,stork,#N/A,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0153,1,stork,#N/A,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0154,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0155,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0156,3,coyote,CAFA,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0157,3,raccoon,PRLO,1,20241101,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0160,3,coyote,CAFA,1,20241102,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0161,3,coyote,CAFA,1,20241102,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0163,3,coyote,CAFA,1,20241103,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0164,3,coyote,CAFA,1,20241103,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0166,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0172,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0173,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0174,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0175,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0176,3,coyote,CAFA,1,20241104,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0178,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0179,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0180,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0181,2,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0182,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0183,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0184,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0187,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0188,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0189,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0190,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0191,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0192,3,coyote,CAFA,1,20241105,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0193,3,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0194,3,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0195,3,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0196,3,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0197,2,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0198,3,coyote,CAFA,1,20241106,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0199,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0200,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0201,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0205,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0206,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0207,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0208,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0209,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0210,3,coyote,CAFA,1,20241107,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0214,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0215,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0216,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0217,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0218,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0219,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0220,3,coyote,CAFA,1,20241108,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0223,3,coyote,CAFA,1,20241109,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0224,3,coyote,CAFA,1,20241109,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0225,3,coyote,CAFA,1,20241109,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0226,3,coyote,CAFA,2,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0227,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0229,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0232,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0233,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0234,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0235,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0236,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0238,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0239,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0240,3,coyote,CAFA,1,20241110,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0241,3,coyote,CAFA,1,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0242,3,coyote,CAFA,2,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0243,3,coyote,CAFA,2,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0244,3,coyote,CAFA,1,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0245,3,coyote,CAFA,1,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0247,3,raccoon,PRLO,1,20241111,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0250,3,coyote,CAFA,1,20241112,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0251,3,coyote,CAFA,1,20241112,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0253,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0254,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0256,2,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0257,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0258,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0259,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0260,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0261,3,coyote,CAFA,1,20241113,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0262,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0263,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0264,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0265,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0268,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0269,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0271,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0272,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0274,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0277,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0278,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0279,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0280,3,coyote,CAFA,1,20241114,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0281,3,coyote,CAFA,1,20241115,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0282,3,coyote,CAFA,1,20241115,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0283,3,coyote,CAFA,1,20241115,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0286,3,coyote,CAFA,1,20241115,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0289,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0292,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0293,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0294,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0295,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0298,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0299,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0300,3,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0301,1,coyote,CAFA,1,20241116,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0304,3,coyote,CAFA,1,20241117,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0305,2,coyote,CAFA,1,20241117,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0306,3,coyote,CAFA,1,20241117,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0307,3,coyote,CAFA,1,20241117,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0308,3,coyote,CAFA,1,20241117,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0310,3,coyote,CAFA,1,20241118,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0311,3,coyote,CAFA,2,20241118,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0319,3,coyote,CAFA,1,20241119,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0320,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0322,1,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0323,1,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0324,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0325,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0328,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0329,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0330,3,coyote,CAFA,1,20241120,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0331,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0332,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0333,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0334,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0335,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0336,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0337,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0338,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0339,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0340,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0342,3,coyote,CAFA,1,20241121,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0343,3,coyote,CAFA,2,20241122,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0344,3,coyote,CAFA,1,20241122,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0346,3,coyote,CAFA,1,20241122,,
2024-10-18,2024-11-26,Bonitacanyon1,BC1,IMG_0347,3,coyote,CAFA,1,20241122,,
