Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0025,1,opossum,DIVI,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0026,1,opossum,DIVI,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0027,2,opossum,DIVI,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0028,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0029,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0030,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0031,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0034,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0035,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0036,1,coyote,CAFA,1,20240720,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0043,3,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0044,3,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0045,1,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0046,1,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0047,1,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0048,1,opossum,DIVI,1,20240724,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0052,2,opossum,DIVI,1,20240725,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0058,3,opossum,DIVI,1,20240726,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0059,2,opossum,DIVI,2,20240726,,baby possum on the back?
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0060,2,opossum,DIVI,2,20240726,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0061,1,squirrel,SCIU,1,20240728,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0062,1,squirrel,SCIU,1,20240728,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0064,3,opossum,DIVI,1,20240729,,blob middle right unsure
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0067,1,human,HOSA,3,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0068,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0069,2,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0070,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0071,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0072,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0073,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0074,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0075,1,human,HOSA,4,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0076,1,human,HOSA,3,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0077,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0078,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0079,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0080,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0081,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0082,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0083,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0084,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0085,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0086,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0088,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0089,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0090,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0091,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0092,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0093,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0094,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0095,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0096,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0097,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0098,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0099,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0100,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0101,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0102,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0103,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0104,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0105,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0106,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0107,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0108,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0109,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0110,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0111,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0112,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0113,2,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0114,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0115,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0116,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0117,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0118,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0119,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0120,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0121,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0122,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0123,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0124,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0125,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0126,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0127,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0128,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0129,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0130,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0131,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0132,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0133,1,human,HOSA,3,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0134,1,human,HOSA,3,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0135,1,human,HOSA,3,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0136,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0137,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0138,1,human,HOSA,2,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0139,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0140,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0141,1,human,HOSA,1,20240729,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0142,1,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0143,1,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0144,1,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0145,1,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0146,2,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0147,2,coyote,CAFA,1,20240801,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0148,1,opossum,DIVI,1,20240802,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0151,2,opossum,DIVI,1,20240802,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0152,3,opossum,DIVI,1,20240802,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0153,3,opossum,DIVI,1,20240802,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0154,3,opossum,DIVI,1,20240803,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0157,1,squirrel,SCIU,1,20240803,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0158,2,squirrel,SCIU,1,20240803,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0159,2,squirrel,SCIU,1,20240803,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0160,1,squirrel,SCIU,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0161,1,squirrel,SCIU,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0162,1,squirrel,SCIU,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0163,1,squirrel,SCIU,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0164,1,squirrel,SCIU,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0166,1,human,HOSA,1,20240804,,family fishing
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0167,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0168,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0169,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0170,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0171,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0172,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0173,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0174,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0175,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0176,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0177,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0178,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0179,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0180,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0181,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0182,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0183,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0184,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0185,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0186,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0187,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0188,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0189,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0190,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0191,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0193,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0194,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0195,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0196,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0197,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0198,1,human,HOSA,2,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0199,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0200,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0201,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0202,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0203,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0204,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0205,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0206,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0207,1,human,HOSA,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0208,1,raccoon,PRLO,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0209,1,raccoon,PRLO,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0210,1,raccoon,PRLO,1,20240804,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0211,1,opossum,DIVI,1,20240805,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0214,1,squirrel,SCIU,1,20240806,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0215,1,squirrel,SCIU,1,20240806,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0216,1,squirrel,SCIU,1,20240806,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0217,1,coyote,CAFA,1,20240808,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0218,1,coyote,CAFA,1,20240808,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0219,1,coyote,CAFA,1,20240808,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0220,1,coyote,CAFA,1,20240809,,unsure the animal
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0223,1,raccoon,PRLO,1,20240810,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0224,1,raccoon,PRLO,1,20240810,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0225,3,raccoon,PRLO,1,20240810,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0226,1,squirrel,SCIU,1,20240811,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0229,1,squirrel,SCIU,1,20240811,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0232,2,squirrel,SCIU,1,20240812,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0233,2,squirrel,SCIU,1,20240812,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0234,2,squirrel,SCIU,1,20240812,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0235,1,squirrel,SCIU,1,20240813,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0238,1,squirrel,SCIU,1,20240814,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0239,1,squirrel,SCIU,1,20240814,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0240,1,squirrel,SCIU,1,20240814,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0241,1,squirrel,SCIU,1,20240814,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0242,1,squirrel,SCIU,1,20240814,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0244,1,opossum,DIVI,1,20240815,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0245,2,opossum,DIVI,1,20240815,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0247,3,opossum,DIVI,1,20240815,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0248,2,opossum,DIVI,1,20240815,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0249,2,opossum,DIVI,1,20240815,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0250,1,squirrel,SCIU,1,20240817,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0251,1,squirrel,SCIU,1,20240817,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0252,1,squirrel,SCIU,1,20240817,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0253,1,squirrel,SCIU,1,20240817,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0254,1,squirrel,SCIU,1,20240817,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0256,1,human,HOSA,4,20240818,,family fishing 
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0257,1,human,HOSA,4,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0258,1,human,HOSA,4,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0259,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0260,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0261,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0262,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0263,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0264,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0265,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0266,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0267,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0268,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0269,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0271,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0272,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0273,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0274,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0275,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0276,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0277,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0278,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0279,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0280,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0281,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0282,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0283,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0284,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0285,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0286,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0287,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0288,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0289,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0290,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0291,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0292,1,human,HOSA,1,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0293,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0294,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0295,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0296,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0297,1,human,HOSA,2,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0298,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0299,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0300,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0301,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0302,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0303,1,human,HOSA,3,20240818,,
2024-07-11,2024-09-11,BonitaCanyon2,BC2,IMG_0304,1,human,HOSA,1,20240818,,
