filename,label
data_import/2022_11_09_BonitaCanyon1/IMG_0056,1
data_import/2022_11_09_BonitaCanyon1/IMG_0057,0
data_import/2022_11_09_BonitaCanyon1/IMG_0058,0
data_import/2022_11_09_BonitaCanyon1/IMG_0059,0
data_import/2022_11_09_BonitaCanyon1/IMG_0060,0
data_import/2022_11_09_BonitaCanyon1/IMG_0061,1
data_import/2022_11_09_BonitaCanyon1/IMG_0062,1
data_import/2022_11_09_BonitaCanyon1/IMG_0063,0
data_import/2022_11_09_BonitaCanyon1/IMG_0064,1
data_import/2022_11_09_BonitaCanyon1/IMG_0065,1
data_import/2022_11_09_BonitaCanyon1/IMG_0066,1
data_import/2022_11_09_BonitaCanyon1/IMG_0067,2
data_import/2022_11_09_BonitaCanyon1/IMG_0068,2
data_import/2022_11_09_BonitaCanyon1/IMG_0069,0
data_import/2022_11_09_BonitaCanyon1/IMG_0070,1
data_import/2022_11_09_BonitaCanyon1/IMG_0071,1
data_import/2022_11_09_BonitaCanyon1/IMG_0072,1
data_import/2022_11_09_BonitaCanyon1/IMG_0073,3
data_import/2022_11_09_BonitaCanyon1/IMG_0074,3
data_import/2022_11_09_BonitaCanyon1/IMG_0075,3
data_import/2022_11_09_BonitaCanyon1/IMG_0076,2
data_import/2022_11_09_BonitaCanyon1/IMG_0077,2
data_import/2022_11_09_BonitaCanyon1/IMG_0078,2
data_import/2022_11_09_BonitaCanyon1/IMG_0079,4
data_import/2022_11_09_BonitaCanyon1/IMG_0080,4
data_import/2022_11_09_BonitaCanyon1/IMG_0081,4
data_import/2022_11_09_BonitaCanyon1/IMG_0082,0
data_import/2022_11_09_BonitaCanyon1/IMG_0083,0
data_import/2022_11_09_BonitaCanyon1/IMG_0084,0
data_import/2022_11_09_BonitaCanyon1/IMG_0085,1
data_import/2022_11_09_BonitaCanyon1/IMG_0086,0
data_import/2022_11_09_BonitaCanyon1/IMG_0087,0
data_import/2022_11_09_BonitaCanyon1/IMG_0089,0
data_import/2022_11_09_BonitaCanyon1/IMG_0090,0
data_import/2022_11_09_BonitaCanyon1/IMG_0091,1
data_import/2022_11_09_BonitaCanyon1/IMG_0092,1
data_import/2022_11_09_BonitaCanyon1/IMG_0093,0
data_import/2022_11_09_BonitaCanyon1/IMG_0094,1
data_import/2022_11_09_BonitaCanyon1/IMG_0095,1
data_import/2022_11_09_BonitaCanyon1/IMG_0096,1
data_import/2022_11_09_BonitaCanyon1/IMG_0097,1
data_import/2022_11_09_BonitaCanyon1/IMG_0098,1
data_import/2022_11_09_BonitaCanyon1/IMG_0099,1
data_import/2022_11_09_BonitaCanyon1/IMG_0100,1
data_import/2022_11_09_BonitaCanyon1/IMG_0101,1
data_import/2022_11_09_BonitaCanyon1/IMG_0102,1
data_import/2022_11_09_BonitaCanyon1/IMG_0103,1
data_import/2022_11_09_BonitaCanyon1/IMG_0104,0
data_import/2022_11_09_BonitaCanyon1/IMG_0105,0
data_import/2022_11_09_BonitaCanyon1/IMG_0106,4
data_import/2022_11_09_BonitaCanyon1/IMG_0107,4
data_import/2022_11_09_BonitaCanyon1/IMG_0108,4
data_import/2022_11_09_BonitaCanyon1/IMG_0110,0
data_import/2022_11_09_BonitaCanyon1/IMG_0111,0
data_import/2022_11_09_BonitaCanyon1/IMG_0112,2
data_import/2022_11_09_BonitaCanyon1/IMG_0113,2
data_import/2022_11_09_BonitaCanyon1/IMG_0114,0
data_import/2022_11_09_BonitaCanyon1/IMG_0115,1
data_import/2022_11_09_BonitaCanyon1/IMG_0116,1
data_import/2022_11_09_BonitaCanyon1/IMG_0117,0
data_import/2022_11_09_BonitaCanyon1/IMG_0118,0
data_import/2022_11_09_BonitaCanyon1/IMG_0119,0
data_import/2022_11_09_BonitaCanyon1/IMG_0120,0
data_import/2022_11_09_BonitaCanyon1/IMG_0121,1
data_import/2022_11_09_BonitaCanyon1/IMG_0122,1
data_import/2022_11_09_BonitaCanyon1/IMG_0123,0
data_import/2022_11_09_BonitaCanyon1/IMG_0124,2
data_import/2022_11_09_BonitaCanyon1/IMG_0125,2
data_import/2022_11_09_BonitaCanyon1/IMG_0126,2
data_import/2022_11_09_BonitaCanyon1/IMG_0127,5
data_import/2022_11_09_BonitaCanyon1/IMG_0128,5
data_import/2022_11_09_BonitaCanyon1/IMG_0129,5
data_import/2022_11_09_BonitaCanyon1/IMG_0130,5
data_import/2022_11_09_BonitaCanyon1/IMG_0131,5
data_import/2022_11_09_BonitaCanyon1/IMG_0132,0
data_import/2022_11_09_BonitaCanyon1/IMG_0133,1
data_import/2022_11_09_BonitaCanyon1/IMG_0134,0
data_import/2022_11_09_BonitaCanyon1/IMG_0135,0
data_import/2022_11_09_BonitaCanyon1/IMG_0136,2
data_import/2022_11_09_BonitaCanyon1/IMG_0137,2
data_import/2022_11_09_BonitaCanyon1/IMG_0138,2
data_import/2022_11_09_BonitaCanyon1/IMG_0139,2
data_import/2022_11_09_BonitaCanyon1/IMG_0140,2
data_import/2022_11_09_BonitaCanyon1/IMG_0141,2
data_import/2022_11_09_BonitaCanyon1/IMG_0142,1
data_import/2022_11_09_BonitaCanyon1/IMG_0143,1
data_import/2022_11_09_BonitaCanyon1/IMG_0144,1
data_import/2022_11_09_BonitaCanyon1/IMG_0145,1
data_import/2022_11_09_BonitaCanyon1/IMG_0146,1
data_import/2022_11_09_BonitaCanyon1/IMG_0147,0
data_import/2022_11_09_BonitaCanyon1/IMG_0148,1
data_import/2022_11_09_BonitaCanyon1/IMG_0149,1
data_import/2022_11_09_BonitaCanyon1/IMG_0150,0
data_import/2022_11_09_BonitaCanyon1/IMG_0151,0
data_import/2022_11_09_BonitaCanyon1/IMG_0152,0
data_import/2022_11_09_BonitaCanyon1/IMG_0153,0
data_import/2022_11_09_BonitaCanyon1/IMG_0154,1
data_import/2022_11_09_BonitaCanyon1/IMG_0155,1
data_import/2022_11_09_BonitaCanyon1/IMG_0156,0
data_import/2022_11_09_BonitaCanyon1/IMG_0157,2
data_import/2022_11_09_BonitaCanyon1/IMG_0158,2
data_import/2022_11_09_BonitaCanyon1/IMG_0159,2
data_import/2022_11_09_BonitaCanyon1/IMG_0160,2
data_import/2022_11_09_BonitaCanyon1/IMG_0161,2
data_import/2022_11_09_BonitaCanyon1/IMG_0162,0
data_import/2022_11_09_BonitaCanyon1/IMG_0163,1
data_import/2022_11_09_BonitaCanyon1/IMG_0164,0
data_import/2022_11_09_BonitaCanyon1/IMG_0165,0
data_import/2022_11_09_BonitaCanyon1/IMG_0166,1
data_import/2022_11_09_BonitaCanyon1/IMG_0167,1
data_import/2022_11_09_BonitaCanyon1/IMG_0168,1
data_import/2022_11_09_BonitaCanyon1/IMG_0169,1
data_import/2022_11_09_BonitaCanyon1/IMG_0170,1
data_import/2022_11_09_BonitaCanyon1/IMG_0171,0
data_import/2022_11_09_BonitaCanyon1/IMG_0172,1
data_import/2022_11_09_BonitaCanyon1/IMG_0173,1
data_import/2022_11_09_BonitaCanyon1/IMG_0174,0
data_import/2022_11_09_BonitaCanyon1/IMG_0175,1
data_import/2022_11_09_BonitaCanyon1/IMG_0176,1
data_import/2022_11_09_BonitaCanyon1/IMG_0177,0
data_import/2022_11_09_BonitaCanyon1/IMG_0178,0
data_import/2022_11_09_BonitaCanyon1/IMG_0179,0
data_import/2022_11_09_BonitaCanyon1/IMG_0180,0
data_import/2022_11_09_BonitaCanyon1/IMG_0181,1
data_import/2022_11_09_BonitaCanyon1/IMG_0182,1
data_import/2022_11_09_BonitaCanyon1/IMG_0183,0
data_import/2022_11_09_BonitaCanyon1/IMG_0185,1
data_import/2022_11_09_BonitaCanyon1/IMG_0186,0
data_import/2022_11_09_BonitaCanyon1/IMG_0187,1
data_import/2022_11_09_BonitaCanyon1/IMG_0188,1
data_import/2022_11_09_BonitaCanyon1/IMG_0189,0
data_import/2022_11_09_BonitaCanyon1/IMG_0190,1
data_import/2022_11_09_BonitaCanyon1/IMG_0191,1
data_import/2022_11_09_BonitaCanyon1/IMG_0192,1
data_import/2022_11_09_BonitaCanyon1/IMG_0193,1
data_import/2022_11_09_BonitaCanyon1/IMG_0194,0
data_import/2022_11_09_BonitaCanyon1/IMG_0195,0
data_import/2022_11_09_BonitaCanyon1/IMG_0196,1
data_import/2022_11_09_BonitaCanyon1/IMG_0197,1
data_import/2022_11_09_BonitaCanyon1/IMG_0198,0
data_import/2022_11_09_BonitaCanyon1/IMG_0199,1
data_import/2022_11_09_BonitaCanyon1/IMG_0200,1
data_import/2022_11_09_BonitaCanyon1/IMG_0201,0
data_import/2022_11_09_BonitaCanyon1/IMG_0202,1
data_import/2022_11_09_BonitaCanyon1/IMG_0203,1
data_import/2022_11_09_BonitaCanyon1/IMG_0204,1
data_import/2022_11_09_BonitaCanyon1/IMG_0206,0
data_import/2022_11_09_BonitaCanyon1/IMG_0207,0
data_import/2022_11_09_BonitaCanyon1/IMG_0208,1
data_import/2022_11_09_BonitaCanyon1/IMG_0209,1
data_import/2022_11_09_BonitaCanyon1/IMG_0210,0
data_import/2022_11_09_BonitaCanyon1/IMG_0211,1
data_import/2022_11_09_BonitaCanyon1/IMG_0212,1
data_import/2022_11_09_BonitaCanyon1/IMG_0213,1
data_import/2022_11_09_BonitaCanyon1/IMG_0214,1
data_import/2022_11_09_BonitaCanyon1/IMG_0215,1
data_import/2022_11_09_BonitaCanyon1/IMG_0216,0
data_import/2022_11_09_BonitaCanyon1/IMG_0217,1
data_import/2022_11_09_BonitaCanyon1/IMG_0218,0
data_import/2022_11_09_BonitaCanyon1/IMG_0219,0
data_import/2022_11_09_BonitaCanyon1/IMG_0220,4
data_import/2022_11_09_BonitaCanyon1/IMG_0221,4
data_import/2022_11_09_BonitaCanyon1/IMG_0222,0
data_import/2022_11_09_BonitaCanyon1/IMG_0223,0
data_import/2022_11_09_BonitaCanyon1/IMG_0224,0
data_import/2022_11_09_BonitaCanyon1/IMG_0225,0
data_import/2022_11_09_BonitaCanyon1/IMG_0226,1
data_import/2022_11_09_BonitaCanyon1/IMG_0227,1
data_import/2022_11_09_BonitaCanyon1/IMG_0228,1
data_import/2022_11_09_BonitaCanyon1/IMG_0229,1
data_import/2022_11_09_BonitaCanyon1/IMG_0230,1
data_import/2022_11_09_BonitaCanyon1/IMG_0231,1
data_import/2022_11_09_BonitaCanyon1/IMG_0232,1
data_import/2022_11_09_BonitaCanyon1/IMG_0233,1
data_import/2022_11_09_BonitaCanyon1/IMG_0234,1
data_import/2022_11_09_BonitaCanyon1/IMG_0235,2
data_import/2022_11_09_BonitaCanyon1/IMG_0236,2
data_import/2022_11_09_BonitaCanyon1/IMG_0237,2
